something
0 0.0343763485633 0.0687526971266 0.10312904569 0.137166283977 0.171203522263 0.20524076055 0.239594832455 0.273948904359 0.308302976264 0.342372378286 0.376441780308 0.410511182331 0.444824294648 0.479137406965 0.513450519283 0.557567694244 0.601684869206 0.64069965122 0.679714433234 0.718729215248 0.752852257882 0.786975300517 0.821098343151 0.855399054758 0.889699766365 0.924000477972 0.958145393253 0.992290308533 1.02643522381 1.06074116802 
31.898 32.253 32.608 32.963 33.318 33.673 34.028 34.383 34.738 35.093 35.448 35.803 36.158 36.513 36.868 37.223 37.578 37.933 38.288 38.643 38.998 39.353 39.708 40.063 40.418 40.773 41.128 41.483 41.838 42.193 42.548 
time point_ID psi phi j_tor b_field_r b_field_z b_field_tor 
8 1136 -2.45195499357 -9.52731845889e-14 409981.369809 -0.131487424953 -0.162857974289 3.27100812169 
8 1218 -2.32829992229 -1.36692554292e-11 225987.98146 -0.122713023908 -0.161677939688 3.23699465867 
8 1286 -2.16986644832 -4.46145685289e-07 66369.2645516 -0.108974614908 -0.159821142938 3.18727610734 
8 1213 -2.07141704093 0.00130398822296 14069.6135429 -0.110352114126 -0.148151579157 3.17195111575 
8 853 -2.00351663656 -1e+37 0.0 -0.108437057858 -0.136749907327 3.16884042594 
8 1165 -1.88420116665 -1e+37 0.0 -0.101616551664 -0.129064478675 3.13094337832 
8 1166 -1.81142227895 -1e+37 0.0 -0.103519263887 -0.120621391452 3.12243221755 
8 1164 -1.72437386815 -1e+37 0.0 -0.0963025239622 -0.117099392755 3.0993515658 
8 1169 -1.6107402375 -1e+37 0.0 -0.0925888224412 -0.110116441694 3.06530015454 
8 744 -1.48649020843 -1e+37 0.0 -0.0878201070583 -0.103296809512 3.03062656572 
8 856 -1.38786601444 -1e+37 0.0 -0.0844233757696 -0.0981535050337 2.99724601455 
8 758 -1.2962234556 -1e+37 0.0 -0.0830438064944 -0.0936297509499 2.97775290546 
8 854 -1.23199058035 -1e+37 0.0 -0.0795900409947 -0.0906391445523 2.94516442415 
8 188 -1.15540686352 -1e+37 0.0 -0.0773898731956 -0.0870387581326 2.92625448099 
8 580 -1.09865558721 -1e+37 0.0 -0.0779100727942 -0.0838282978744 2.91771588271 
8 218 -1.04980715764 -1e+37 0.0 -0.0743778753872 -0.081081464404 2.89138256096 
8 133 -0.950869240295 -1e+37 0.0 -0.0756763467621 -0.0785804373603 2.8687837906 
9 1462 -3.01288555924 0.0 2361448.82947 -0.0129273781497 -0.0173521334893 3.58026604365 
9 1423 -3.00940581906 1.79572057747e-31 2353665.60838 -0.0149012317012 0.0327022984392 3.62697570453 
9 1445 -2.99279963864 4.7697018629e-31 2311483.28807 0.0270288996944 0.0632997299775 3.65187345429 
9 1461 -2.98815123102 2.20504571497e-31 2296933.73047 -0.0521475801889 -0.0427550540428 3.55325014779 
9 1344 -2.94675676796 5.35202585731e-30 2193960.75822 0.0205114789738 0.119683940301 3.69592289291 
9 1435 -2.94243602496 6.28301498212e-30 2178194.8726 -0.0705924423752 -0.0800478277884 3.50957501629 
9 1440 -2.87277559372 -1.00256491348e-28 2004603.61932 0.0527625605308 0.149175032639 3.739031156 
9 1725 -2.86742159434 -2.34524937062e-28 1984508.65127 -0.0905117907456 -0.122588833886 3.46523526534 
9 1724 -2.76585742423 -1.13726886712e-26 1724155.12184 -0.121328940685 -0.147252488287 3.43588006809 
9 1232 -2.6016602867 -4.76817069019e-23 1310594.38097 -0.147208268531 -0.164611693176 3.39775037614 
9 1319 -2.4946510953 -5.29725198968e-21 1050864.26787 -0.137273727519 -0.192094180526 3.35672381849 
9 1289 -2.3648306745 -3.85951123783e-18 752933.168159 -0.146892159201 -0.191034422844 3.32994762399 
9 1716 -2.26630528115 -1.16761079066e-15 546333.470255 -0.172265694684 -0.16762250896 3.34278814133 
9 1717 -2.15774833311 -2.26169858012e-13 346570.83163 -0.159455676671 -0.176093211608 3.30597393404 
9 1136 -2.03481177614 7.93648554481e-12 166097.37247 -0.15102088759 -0.169204033943 3.27562993415 
9 1218 -1.90469263593 2.56834380204e-08 42591.1416178 -0.134309321211 -0.161435781721 3.24164335291 
9 1286 -1.74555285486 9.01929863396e-05 -8059.06944596 -0.116240513544 -0.156646906981 3.19189133783 
9 1213 -1.64498578999 -1e+37 0.0 -0.115666572577 -0.143676040618 3.17653997899 
9 853 -1.57478097308 -1e+37 0.0 -0.112497263937 -0.132402550185 3.1734229417 
9 1165 -1.45682917794 -1e+37 0.0 -0.105297374052 -0.125483905561 3.1354710905 
9 1166 -1.38267807938 -1e+37 0.0 -0.106448119591 -0.117250750409 3.12694762158 
9 1164 -1.29575857791 -1e+37 0.0 -0.0992175274154 -0.11429759444 3.1038335925 
9 1169 -1.18245173958 -1e+37 0.0 -0.0951015904634 -0.107803995199 3.0697329389 
9 744 -1.05806787359 -1e+37 0.0 -0.0900111844376 -0.101588116528 3.03500920799 
9 856 -0.959581099047 -1e+37 0.0 -0.0863718368788 -0.0968043509813 3.00158038462 
9 758 -0.867215391506 -1e+37 0.0 -0.0847477429362 -0.0925211537371 2.9820590862 
9 854 -0.803520728704 -1e+37 0.0 -0.081232628107 -0.0898068764688 2.94942347812 
9 188 -0.726356638636 -1e+37 0.0 -0.0789079627149 -0.0864345640831 2.93048618895 
9 580 -0.668984044474 -1e+37 0.0 -0.079152370234 -0.0833226085502 2.92193524286 
9 218 -0.620308727354 -1e+37 0.0 -0.0755947560609 -0.0808652132971 2.89556384003 
9 133 -0.520564154405 -1e+37 0.0 -0.0766568679346 -0.0784509822046 2.87293238919 
10 1462 -2.67611425643 0.0 2543162.36852 -0.0297796374096 -0.0210148467559 3.57855541825 
10 1423 -2.67408376862 7.53521451278e-32 2539357.97043 -0.0319917289689 0.0327243681928 3.62527648316 
10 1445 -2.66326634547 3.77972531761e-31 2510361.03053 0.0137291553273 0.0661284420377 3.6502885018 
10 1461 -2.64179039097 -5.7735826907e-31 2446671.03209 -0.0716832734244 -0.0481466306945 3.55122282817 
10 1344 -2.61532353727 1.56090441129e-30 2379008.18167 0.00709764623707 0.126558697543 3.69413936043 
10 1435 -2.58773093807 -5.35291975842e-30 2295162.54019 -0.0906450230561 -0.0875706467158 3.50726056342 
10 1440 -2.54153686966 4.89327299934e-29 2176130.57893 0.0429213214711 0.158820743666 3.73704182896 
10 1725 -2.50289011359 3.47930372397e-28 2059190.81148 -0.110422445586 -0.131857931808 3.46259653067 
10 1724 -2.38820945686 1.05877435583e-25 1743635.45932 -0.140500493821 -0.156041096453 3.43288509335 
10 1232 -2.20805899445 4.20648463412e-22 1260872.80587 -0.164087921893 -0.171626756175 3.39447162716 
10 1319 -2.09650991838 8.26906311515e-20 976793.153108 -0.151637728862 -0.198232657035 3.35344915616 
10 1289 -1.95967301581 -6.56309453104e-17 654591.819088 -0.156728970357 -0.193328288298 3.32669717789 
10 1716 -1.85381427697 -1.07272380741e-14 435193.130582 -0.180317578384 -0.168296392005 3.3395489376 
10 1717 -1.744669435 -1.67269098891e-12 244918.281626 -0.165450821032 -0.175268889547 3.30285051684 
10 1136 -1.62150011989 -4.36561487155e-10 86042.4578478 -0.153719664375 -0.166359880366 3.27261474971 
10 1218 -1.49265574561 2.48015833904e-07 -3697.78304485 -0.135243513042 -0.157533302297 3.23871653861 
10 1286 -1.33663660668 -7.95750979071e-05 -15348.3054618 -0.116695655966 -0.152653901573 3.18903357128 
10 1213 -1.23698764589 -1e+37 0.0 -0.11562637567 -0.14010512826 3.17369487566 
10 853 -1.16703633909 -1e+37 0.0 -0.112184171505 -0.12934173045 3.17058063018 
10 1165 -1.05103244461 -1e+37 0.0 -0.105035884568 -0.122894000492 3.13266277097 
10 1166 -0.977409902752 -1e+37 0.0 -0.105900795037 -0.114965338936 3.1241469362 
10 1164 -0.891554605608 -1e+37 0.0 -0.0988510145484 -0.11227021242 3.10105360945 
10 1169 -0.779582695696 -1e+37 0.0 -0.0947116843037 -0.106098225287 3.06698349848 
10 744 -0.656429956747 -1e+37 0.0 -0.0896471581486 -0.100205430481 3.03229086826 
10 856 -0.558897923874 -1e+37 0.0 -0.0860258916676 -0.0956225862054 2.9988919858 
10 758 -0.467190826081 -1e+37 0.0 -0.0843793837223 -0.0914908586282 2.97938817184 
10 854 -0.404143419431 -1e+37 0.0 -0.0809190726211 -0.0888915582878 2.94678179421 
10 188 -0.327471365462 -1e+37 0.0 -0.0786106592893 -0.0856294601878 2.92786146643 
10 580 -0.270415475499 -1e+37 0.0 -0.078799280076 -0.0825946689249 2.91931817909 
10 218 -0.222137450063 -1e+37 0.0 -0.0752902281858 -0.0802261419081 2.8929703961 
10 133 -0.122951816388 -1e+37 0.0 -0.0763035119027 -0.0778621827252 2.87035921537 
11 1462 -2.24239777239 0.0 2301686.95499 -0.00630921081559 -0.0189132351041 3.57402688745 
11 1423 -2.239872302 1.27713858718e-31 2296682.84717 -0.0081531729104 0.0300044893358 3.62068195981 
11 1445 -2.22163764063 4.36031429338e-31 2251918.26482 0.0326303811492 0.059826763687 3.64550172819 
11 1461 -2.22043957757 3.82939573173e-31 2246229.30491 -0.0446209477565 -0.0437468315492 3.5471397375 
11 1344 -2.17734713265 4.87268090253e-30 2142836.89677 0.026229554348 0.115177473013 3.68954071813 
11 1435 -2.17634781143 5.22828688728e-30 2135462.10755 -0.0628738237547 -0.0802454236698 3.50359509214 
11 1440 -2.10381964106 -7.00069905186e-29 1960974.49008 0.0574818285137 0.144109116588 3.732615283 
11 1725 -2.10349394819 -7.78627250179e-29 1953565.34892 -0.0827717974926 -0.121990234346 3.45939871453 
11 1724 -2.00602891855 1.52722073111e-26 1711768.68601 -0.113693294317 -0.146579904094 3.43018741512 
11 1232 -1.84703051902 4.45211677819e-23 1322774.66926 -0.140216050114 -0.164252224418 3.39219548299 
11 1319 -1.74064831364 8.35754041891e-21 1070249.35484 -0.131087396623 -0.191636886453 3.3512239593 
11 1289 -1.61324015052 -3.04080375651e-18 781504.134708 -0.142145732224 -0.191552109755 3.32448396748 
11 1716 -1.51867163562 2.98639440358e-16 582548.565122 -0.168132369814 -0.168868345204 3.33730185305 
11 1717 -1.40981127216 5.57348855831e-14 377924.400284 -0.155990287567 -0.177515492225 3.30051401831 
11 1136 -1.28693305307 -2.75425154306e-11 188738.945278 -0.148675763721 -0.171053100169 3.27019353332 
11 1218 -1.15646161266 7.35780442336e-09 52876.5207703 -0.132567011118 -0.163272962069 3.23624870975 
11 1286 -0.996356956452 5.35543257847e-06 -8870.34524238 -0.114723912973 -0.158210995615 3.1865786545 
11 1213 -0.896161861086 0.015195543207 -1519.36926389 -0.114392767297 -0.145065685416 3.17125620743 
11 853 -0.82654053051 -1e+37 0.0 -0.111453239652 -0.133661703956 3.16814441044 
11 1165 -0.708149402393 -1e+37 0.0 -0.104349309123 -0.12655077255 3.13025568667 
11 1166 -0.634330861827 -1e+37 0.0 -0.105687002408 -0.118269552202 3.12174639531 
11 1164 -0.547318520611 -1e+37 0.0 -0.0984649655311 -0.11517653142 3.09867081308 
11 1169 -0.433830173192 -1e+37 0.0 -0.0944549303574 -0.108565813234 3.064626881 
11 744 -0.309369050036 -1e+37 0.0 -0.0894538696831 -0.102204047617 3.02996090801 
11 856 -0.210728027012 -1e+37 0.0 -0.0858846118056 -0.0973345534139 2.99658768867 
11 758 -0.118465480089 -1e+37 0.0 -0.0843302074355 -0.0929967419196 2.9770988611 
11 854 -0.054505378161 -1e+37 0.0 -0.080840603141 -0.0902127165514 2.94451753765 
11 188 0.0226044506577 -1e+37 0.0 -0.0785577492645 -0.086784684666 2.92561174793 
11 580 0.0798765546975 -1e+37 0.0 -0.0788839401859 -0.0836549126099 2.91707502511 
11 218 0.128710362894 -1e+37 0.0 -0.0753447197449 -0.0811164816145 2.89074748731 
11 133 0.228402124402 -1e+37 0.0 -0.076478253265 -0.0786851253163 2.86815368062 
12 1462 -1.60161919668 0.0135851929489 1506375.36136 0.0329189761633 -0.0117366056771 3.56800457559 
12 1423 -1.59819795391 0.0179531261217 1497624.86546 0.0318771098793 0.0216971610498 3.61460136482 
12 1445 -1.57099484914 0.0578174800152 1454770.43212 0.0569764668607 0.0409332032195 3.63949440621 
12 1461 -1.60390828607 0.0107188447627 1511989.81762 0.00799696969297 -0.0285545267438 3.54175352074 
12 1344 -1.53921965241 0.10709442169 1403799.51729 0.0523558996899 0.079556261118 3.68418168612 
12 1435 -1.58398271246 0.0377401846843 1485549.08988 -0.00508223637149 -0.0543826063016 3.49908865479 
12 1440 -1.47754675857 0.203646238588 1307793.54418 0.0709918098912 0.0992908770611 3.72820701716 
12 1725 -1.5437722247 0.100143538872 1428546.53444 -0.020594439315 -0.0853618443946 3.45608668194 
12 1724 -1.49262026514 0.179675870697 1353396.60844 -0.0462433275604 -0.106875955898 3.42825774239 
12 1232 -1.39794985081 0.333891734111 1211884.79168 -0.0718902929903 -0.12609992181 3.39190832825 
12 1319 -1.31687702845 0.47405491369 1090075.80705 -0.0700891827159 -0.152742474376 3.35157155372 
12 1289 -1.22676745343 0.638803722014 950728.344556 -0.0905396381259 -0.16448418934 3.32538773156 
12 1716 -1.17106187835 0.746667647067 860614.115413 -0.116562641057 -0.149104804956 3.33852639704 
12 1717 -1.07597469432 0.942293225315 709849.759239 -0.113267085817 -0.163206313684 3.30175380799 
12 1136 -0.967555520457 1.18733099118 537229.264876 -0.118984505337 -0.167040687658 3.27134808692 
12 1218 -0.844374679234 1.50253366549 349508.152504 -0.114556431984 -0.168900941867 3.23724431761 
12 1286 -0.68120181982 2.00740208929 145548.006985 -0.103706641412 -0.168720145963 3.18742345653 
12 1213 -0.582328824152 2.38658924393 58632.3406765 -0.107525066612 -0.157933770021 3.1720702852 
12 853 -0.514902969395 2.69668923512 12991.946785 -0.107388833632 -0.146218623543 3.16895621607 
12 1165 -0.390046453013 -1e+37 0.0 -0.100855912923 -0.137330494953 3.1310578301 
12 1166 -0.316393660375 -1e+37 0.0 -0.103796920074 -0.128250072513 3.1225463582 
12 1164 -0.226354248966 -1e+37 0.0 -0.0962593623661 -0.123878328944 3.09946486273 
12 1169 -0.108760738433 -1e+37 0.0 -0.0928140290723 -0.115997710659 3.06541220673 
12 744 0.0191529252851 -1e+37 0.0 -0.088140540169 -0.108215114351 3.03073735041 
12 856 0.120852332308 -1e+37 0.0 -0.0847918974723 -0.102488488846 2.99735557901 
12 758 0.214359936811 -1e+37 0.0 -0.0835384909833 -0.0975345757039 2.97786175735 
12 854 0.281038624008 -1e+37 0.0 -0.0799643228211 -0.0941929440045 2.94527208477 
12 188 0.359122884242 -1e+37 0.0 -0.0777485880197 -0.0902673654861 2.92636145035 
12 580 0.416693486678 -1e+37 0.0 -0.0784593661003 -0.0868368656445 2.91782253995 
12 218 0.467179172176 -1e+37 0.0 -0.0747990473715 -0.0838083215116 2.89148825558 
12 133 0.567807917528 -1e+37 0.0 -0.0762632916949 -0.0811549724817 2.86888865912 
13 1462 -1.18832673033 0.0145949965714 1397619.07519 0.0313777943093 -0.0117223870247 3.56840067601 
13 1423 -1.18549212906 0.0184816657065 1390005.86781 0.0303916106679 0.0195796875422 3.61501467367 
13 1445 -1.16012499879 0.0585782309872 1354743.1341 0.0535455065536 0.0375757013546 3.6399709937 
13 1461 -1.19059590272 0.0115449705805 1402921.61059 0.00839069450762 -0.0273871930359 3.54214318795 
13 1344 -1.13070067847 0.107625877032 1312762.65975 0.04929933917 0.0739802996536 3.68473435261 
13 1435 -1.1718426932 0.0389779984817 1382217.69743 -0.0036853380323 -0.0515621319001 3.49951494386 
13 1440 -1.07308568071 0.20433699559 1233713.29943 0.0666646013484 0.0928687425012 3.72888707187 
13 1725 -1.13415326205 0.101946178749 1336711.77626 -0.0180859077152 -0.0807101163838 3.45658765634 
13 1724 -1.0865566753 0.181364291532 1276415.69574 -0.0421419492848 -0.101241932316 3.42885098249 
13 1232 -0.997911580751 0.335640495284 1161183.28228 -0.0664834119244 -0.119998535918 3.39264206254 
13 1319 -0.92073823154 0.477285066567 1059569.38418 -0.0652097336822 -0.146059484762 3.35238705699 
13 1289 -0.835131549552 0.64235066534 941427.605081 -0.0855276516641 -0.158727378225 3.32627569443 
13 1716 -0.782981836548 0.748231247447 864287.297046 -0.11050800393 -0.144209349562 3.3394600214 
13 1717 -0.690929064815 0.945458943511 729119.928228 -0.108152075027 -0.158817706474 3.30271310714 
13 1136 -0.585560653388 1.19151622842 568302.901212 -0.114900602391 -0.163922901577 3.27231796234 
13 1218 -0.464727851542 1.50813793949 384188.516989 -0.111883665422 -0.16733659554 3.23820611077 
13 1286 -0.302930902285 2.01566716104 169057.314214 -0.102107790007 -0.168174219372 3.18836187814 
13 1213 -0.204803567366 2.39460872116 69888.9440759 -0.106317499569 -0.158084476644 3.17300041232 
13 853 -0.137916956635 2.70464012352 14683.768193 -0.106478582205 -0.146621582641 3.16988431156 
13 1165 -0.0130681002536 -1e+37 0.0 -0.100084358064 -0.137718646939 3.13197475231 
13 1166 0.0602460160104 -1e+37 0.0 -0.103135298408 -0.12869237752 3.12346078784 
13 1164 0.150204038196 -1e+37 0.0 -0.0956615092349 -0.124251683972 3.10037253302 
13 1169 0.267763260711 -1e+37 0.0 -0.0923123138704 -0.116347121214 3.06630990479 
13 744 0.395605618867 -1e+37 0.0 -0.0877254070902 -0.10851021834 3.03162489402 
13 856 0.497329508635 -1e+37 0.0 -0.0844382098601 -0.102754714412 2.99823334687 
13 758 0.59072130271 -1e+37 0.0 -0.0832339441302 -0.0977862790728 2.97873381648 
13 854 0.657538781582 -1e+37 0.0 -0.079685926342 -0.0944127821767 2.9461346001 
13 188 0.735562963984 -1e+37 0.0 -0.0774998070355 -0.0904658765737 2.92721842775 
13 580 0.793049216479 -1e+37 0.0 -0.0782534549152 -0.0870332072983 2.91867701675 
13 218 0.843629806022 -1e+37 0.0 -0.0746090812864 -0.0839685933629 2.89233502046 
13 133 0.944198463574 -1e+37 0.0 -0.0761036897058 -0.0813123024653 2.86972880577 
14 1462 -0.834209902455 0.013544385731 1467987.73068 0.0319849713029 -0.011450196093 3.56969958175 
14 1423 -0.830851561288 0.0179470548957 1460253.37914 0.0309312189653 0.021264783538 3.616319067 
14 1445 -0.804388204904 0.0577323966662 1421267.56214 0.0553323837963 0.0400750993732 3.64123126697 
14 1461 -0.836415329803 0.01070713202 1472917.90368 0.0077754473893 -0.0278342454477 3.5434351284 
14 1344 -0.773287639655 0.107172203177 1374665.54529 0.0508314005716 0.078010687975 3.68594510331 
14 1435 -0.816974531115 0.0377554952759 1448477.89833 -0.00490583954335 -0.0530716916553 3.50075461431 
14 1440 -0.712984427907 0.203828098497 1286526.26269 0.0690605239973 0.0975437665338 3.72999998807 
14 1725 -0.777753449634 0.100177018716 1396139.35948 -0.0199644501817 -0.0834025164773 3.45774039039 
14 1724 -0.72785612411 0.179609709527 1327262.34726 -0.0450129013321 -0.104571426849 3.42990635424 
14 1232 -0.635317764715 0.333603093743 1197060.94145 -0.0701913940813 -0.123671230477 3.39354660372 
14 1319 -0.555729164116 0.473733128061 1083947.24645 -0.0685693821752 -0.150244294217 3.35318793891 
14 1289 -0.467156772776 0.638098928295 953402.757266 -0.0890311840091 -0.16245357926 3.32698354871 
14 1716 -0.412451518359 0.745328827509 868284.055635 -0.114751477188 -0.147292922178 3.3401220516 
14 1717 -0.318390622867 0.940555794757 723017.447619 -0.111809469704 -0.161729158581 3.3033150003 
14 1136 -0.210878574362 1.18479740959 553304.289937 -0.117933123842 -0.166115983101 3.27287524252 
14 1218 -0.0882802268209 1.49884539555 364092.292739 -0.113953646084 -0.168602189464 3.23873701762 
14 1286 0.074708560123 2.00143365582 153345.023388 -0.103384689143 -0.168823275902 3.18888192709 
14 1213 0.173504840242 2.37781014554 63570.9981105 -0.107287680085 -0.158258702962 3.17352134177 
14 853 0.240854594302 2.68474311225 17179.2980452 -0.10729269624 -0.146621665349 3.17040636318 
14 1165 0.365955208878 -1e+37 0.0 -0.100771507906 -0.13772228289 3.13249076631 
14 1166 0.439617389106 -1e+37 0.0 -0.103717581866 -0.128601384294 3.12397539911 
14 1164 0.529761993062 -1e+37 0.0 -0.0961510862543 -0.124221214025 3.10088334034 
14 1169 0.647503528874 -1e+37 0.0 -0.0926843911295 -0.11631731711 3.06681510006 
14 744 0.775529617387 -1e+37 0.0 -0.0879856262721 -0.108521495328 3.0321243747 
14 856 0.877356247672 -1e+37 0.0 -0.084616609497 -0.102786404133 2.99872732606 
14 758 0.970856282525 -1e+37 0.0 -0.0833483146024 -0.097823589919 2.979224583 
14 854 1.03771609778 -1e+37 0.0 -0.0797608301506 -0.0944841921118 2.94661999568 
14 188 1.11580134335 -1e+37 0.0 -0.0775328324246 -0.0905579831927 2.92770070676 
14 580 1.17330512113 -1e+37 0.0 -0.0782285556209 -0.0871209872681 2.91915788851 
14 218 1.22394669723 -1e+37 0.0 -0.0745595123886 -0.0841037065105 2.89281155219 
14 133 1.32452383503 -1e+37 0.0 -0.0760105226112 -0.0814480987509 2.87020161297 
15 1462 -0.42141314747 0.0167724212283 1398778.15862 0.0338432289901 -0.0105430043539 3.56917780276 
15 1423 -0.417870586753 0.021651720765 1390294.04388 0.0328590963475 0.0208036803069 3.61579317559 
15 1445 -0.391177657219 0.0641403707926 1353158.21192 0.0559427099335 0.0387362152482 3.64073752339 
15 1461 -0.425131645461 0.0118065715279 1405962.07973 0.0108416917706 -0.0262190263956 3.54293205578 
15 1344 -0.361087297004 0.114206803435 1310178.20716 0.0516524507553 0.075135829857 3.68550124264 
15 1435 -0.407572043491 0.03699570914 1386641.32198 -0.00128682570269 -0.0504712916218 3.5003063809 
15 1440 -0.302185987619 0.212910391863 1229109.14038 0.0688783082558 0.0938804248629 3.72964716099 
15 1725 -0.371050518194 0.0978236319672 1342376.76111 -0.0157777809323 -0.0797418730613 3.45737821109 
15 1724 -0.324853429961 0.174498548831 1283631.5432 -0.0400020683023 -0.100417863386 3.42964400009 
15 1232 -0.237893310552 0.324931891518 1170251.47846 -0.0645760601357 -0.119353325263 3.39343041219 
15 1319 -0.161114881015 0.464967841458 1069009.27485 -0.0634016527015 -0.145623967084 3.35315782815 
15 1289 -0.0763367405787 0.627241039536 952161.395031 -0.0840671166767 -0.158570109414 3.3270332555 
15 1716 -0.0252852713319 0.730131317012 876912.52929 -0.109283115224 -0.144020488094 3.34021888918 
15 1717 0.0666214046473 0.92529924188 742661.423824 -0.107067566745 -0.158871514988 3.30344818449 
15 1136 0.171803448052 1.16831040065 582911.283821 -0.11416418425 -0.164265512796 3.27302847877 
15 1218 0.29272369639 1.48135909481 399103.663305 -0.11148259324 -0.168090822494 3.23888877383 
15 1286 0.455177271667 1.98293556922 180783.071951 -0.101933698503 -0.169270354415 3.18901263714 
15 1213 0.553605011738 2.35569993187 78896.8566661 -0.106389201016 -0.159347514048 3.17364127667 
15 853 0.620675622132 2.65630930924 21805.9657167 -0.106827399768 -0.14788965776 3.17052259693 
15 1165 0.746445230375 -1e+37 0.0 -0.100428646953 -0.138853714978 3.13260521808 
15 1166 0.820108211904 -1e+37 0.0 -0.103562632619 -0.129686944201 3.12408953976 
15 1164 0.910605141075 -1e+37 0.0 -0.0959922124229 -0.125164499743 3.10099663728 
15 1169 1.02883865974 -1e+37 0.0 -0.092613096162 -0.117137920865 3.06692715224 
15 744 1.15732479136 -1e+37 0.0 -0.0879755880083 -0.109192523823 3.03223515939 
15 856 1.25955283957 -1e+37 0.0 -0.084648257001 -0.103368259726 2.99883689052 
15 758 1.35330026045 -1e+37 0.0 -0.083424700879 -0.0983433412772 2.97933343489 
15 854 1.42047989981 -1e+37 0.0 -0.0798366139615 -0.0949403028445 2.9467276563 
15 188 1.49877427342 -1e+37 0.0 -0.0776234792566 -0.0909593982369 2.92780767612 
15 580 1.55641204427 -1e+37 0.0 -0.0783701605929 -0.0874926679156 2.91926454574 
15 218 1.60725147396 -1e+37 0.0 -0.0746915550702 -0.0844149695911 2.89291724681 
15 133 1.70809597157 -1e+37 0.0 -0.0761853563284 -0.081735946049 2.87030648149 
16 1462 -0.0333827277625 0.0181156393518 1390633.79172 0.0350690714205 -0.00967162785682 3.56809555207 
16 1423 -0.0293817724517 0.0236987201769 1381585.24806 0.0340743181785 0.0215247654424 3.61469161007 
16 1445 -0.00206089951116 0.0675734444265 1343943.69848 0.0569472378478 0.0393006909647 3.63962352513 
16 1461 -0.0379647912355 0.0119529593476 1398906.02477 0.0122199538283 -0.0252455266444 3.54186767203 
16 1344 0.0282980658271 0.118299124538 1300958.80123 0.0526453328157 0.0755073452291 3.68437350757 
16 1435 -0.0212791814395 0.0357963211937 1380949.73505 0.000154560994925 -0.0494036072294 3.49926616443 
16 1440 0.0876397584518 0.218192414013 1219982.84242 0.0696759839033 0.0940747251542 3.72850709762 
16 1725 0.0142627436199 0.0950854547282 1338425.46176 -0.0142807006014 -0.0785924532547 3.45636360914 
16 1724 0.0593039269588 0.170108777025 1281784.48333 -0.0384594923745 -0.0992607773325 3.42865131426 
16 1232 0.144707463765 0.318006730353 1171610.56739 -0.0630466673964 -0.118251183023 3.39246396889 
16 1319 0.220816094593 0.456899661404 1072337.27499 -0.0619571501331 -0.144604043236 3.35220741798 
16 1289 0.304662295776 0.617358993079 958007.605702 -0.0827923004559 -0.157778886667 3.32609423393 
16 1716 0.354815965493 0.718333393106 884786.866009 -0.108050326542 -0.14326131948 3.33927923871 
16 1717 0.446259745675 0.912080423482 752530.015546 -0.105984335941 -0.158304416522 3.30251497725 
16 1136 0.550964376006 1.15304065679 594540.311861 -0.11335123456 -0.16397449374 3.27209716561 
16 1218 0.671609804257 1.46364808963 411462.52172 -0.110977703405 -0.168180567936 3.23795738332 
16 1286 0.834145052485 1.96124700762 190657.994419 -0.101627375386 -0.169654296243 3.18808420405 
16 1213 0.932593404543 2.32988020726 86371.9977658 -0.10633923243 -0.159936658306 3.17271369915 
16 853 0.999751060603 2.62596566495 27554.6482474 -0.106952173575 -0.148567865027 3.1695947791 
16 1165 1.12601940959 -1e+37 0.0 -0.100534883937 -0.13950383773 3.13168829587 
16 1166 1.19983165881 -1e+37 0.0 -0.103702729195 -0.130251949892 3.12317511011 
16 1164 1.29059588438 -1e+37 0.0 -0.0960738347908 -0.125691013218 3.10008896698 
16 1169 1.40916715275 -1e+37 0.0 -0.0926717108687 -0.117598318363 3.06602945418 
16 744 1.53795706088 -1e+37 0.0 -0.0880019113334 -0.109596044774 3.03134761578 
16 856 1.64043589536 -1e+37 0.0 -0.0846503058483 -0.103734553691 2.99795912267 
16 758 1.7343150037 -1e+37 0.0 -0.0834148951268 -0.0986782674878 2.97846137575 
16 854 1.80170715316 -1e+37 0.0 -0.0798044366495 -0.0952592543386 2.94586514096 
16 188 1.88009929129 -1e+37 0.0 -0.0775761249323 -0.0912588830669 2.92695069872 
16 580 1.93776407504 -1e+37 0.0 -0.078318975642 -0.0877720832023 2.91841006893 
16 218 1.98875714684 -1e+37 0.0 -0.0746204850467 -0.0846855228404 2.89207048193 
16 133 2.08967162473 -1e+37 0.0 -0.0761169973496 -0.0819908691433 2.86946633485 
17 1462 0.358972155059 0.0190025061476 1372183.51422 0.0354476343693 -0.00904081143482 3.56902850095 
17 1423 0.363230794505 0.0250634612174 1362558.80998 0.0344470540319 0.0218070219279 3.61563592242 
17 1445 0.39065636126 0.0697762386436 1325490.18681 0.0569279783789 0.0393250934124 3.6405876485 
17 1461 0.353910287967 0.0120789804669 1381132.97536 0.0129443685462 -0.0244116202353 3.54279679753 
17 1344 0.420925263641 0.121006726156 1283281.32891 0.0526587764419 0.0751285245583 3.6853662007 
17 1435 0.369913985142 0.0351626473736 1364939.87428 0.00105198627661 -0.0483220014653 3.50020010984 
17 1440 0.479993503691 0.221688469389 1204295.21134 0.0693899042309 0.0934619372417 3.7295437424 
